# Time,     alpha,      beta,     p,      q,      r,    MX,     MY,     MZ 
2.250e-02, 5.154e-02, 0.000e+00, 9.463e+02, 0.000e+00, 4.882e+01, -0.000e+00, -4.171e+00, 0.000e+00
2.300e-02, 4.775e-02, 0.000e+00, 9.455e+02, 0.000e+00, 4.519e+01, -0.000e+00, -3.817e+00, 0.000e+00
2.350e-02, 4.160e-02, 0.000e+00, 9.445e+02, 0.000e+00, 3.931e+01, -0.000e+00, -3.259e+00, 0.000e+00
2.400e-02, 3.733e-02, 0.000e+00, 9.439e+02, 0.000e+00, 3.525e+01, -0.000e+00, -2.881e+00, 0.000e+00
2.450e-02, 2.987e-02, 0.000e+00, 9.429e+02, 0.000e+00, 2.817e+01, -0.000e+00, -2.232e+00, 0.000e+00
2.500e-02, 2.321e-02, 0.000e+00, 9.421e+02, 0.000e+00, 2.187e+01, -0.000e+00, -1.663e+00, 0.000e+00
2.550e-02, 1.630e-02, 0.000e+00, 9.412e+02, 0.000e+00, 1.534e+01, -0.000e+00, -1.081e+00, 0.000e+00
2.600e-02, 8.540e-03, 0.000e+00, 9.403e+02, 0.000e+00, 8.030e+00, -0.000e+00, -4.351e-01, 0.000e+00
2.650e-02, 4.935e-04, 0.000e+00, 9.392e+02, 0.000e+00, 4.635e-01, -0.000e+00, 2.251e-01, 0.000e+00
2.700e-02, -9.219e-03, 0.000e+00, 9.378e+02, 0.000e+00, -8.646e+00, -0.000e+00, 1.009e+00, 0.000e+00
2.750e-02, -1.571e-02, 0.000e+00, 9.368e+02, 0.000e+00, -1.472e+01, -0.000e+00, 1.526e+00, 0.000e+00
2.800e-02, -2.107e-02, 0.000e+00, 9.359e+02, 0.000e+00, -1.972e+01, -0.000e+00, 1.946e+00, 0.000e+00
2.850e-02, -2.660e-02, 0.000e+00, 9.349e+02, 0.000e+00, -2.487e+01, -0.000e+00, 2.373e+00, 0.000e+00
2.900e-02, -3.310e-02, 0.000e+00, 9.335e+02, 0.000e+00, -3.091e+01, -0.000e+00, 2.865e+00, 0.000e+00
2.950e-02, -3.659e-02, 0.000e+00, 9.326e+02, 0.000e+00, -3.414e+01, -0.000e+00, 3.123e+00, 0.000e+00
3.000e-02, -4.057e-02, 0.000e+00, 9.314e+02, 0.000e+00, -3.780e+01, -0.000e+00, 3.408e+00, 0.000e+00
3.050e-02, -4.404e-02, 0.000e+00, 9.301e+02, 0.000e+00, -4.099e+01, -0.000e+00, 3.644e+00, 0.000e+00
3.100e-02, -4.603e-02, 0.000e+00, 9.290e+02, 0.000e+00, -4.279e+01, -0.000e+00, 3.765e+00, 0.000e+00
3.150e-02, -4.724e-02, 0.000e+00, 9.279e+02, 0.000e+00, -4.387e+01, -0.000e+00, 3.817e+00, 0.000e+00
3.200e-02, -4.735e-02, 0.000e+00, 9.267e+02, 0.000e+00, -4.391e+01, -0.000e+00, 3.779e+00, 0.000e+00
3.250e-02, -4.642e-02, 0.000e+00, 9.257e+02, 0.000e+00, -4.300e+01, -0.000e+00, 3.663e+00, 0.000e+00
3.300e-02, -4.508e-02, 0.000e+00, 9.249e+02, 0.000e+00, -4.173e+01, -0.000e+00, 3.526e+00, 0.000e+00
3.350e-02, -4.278e-02, 0.000e+00, 9.241e+02, 0.000e+00, -3.956e+01, -0.000e+00, 3.309e+00, 0.000e+00
3.400e-02, -3.908e-02, 0.000e+00, 9.230e+02, 0.000e+00, -3.609e+01, -0.000e+00, 2.977e+00, 0.000e+00
3.450e-02, -3.470e-02, 0.000e+00, 9.221e+02, 0.000e+00, -3.201e+01, -0.000e+00, 2.598e+00, 0.000e+00
3.500e-02, -3.087e-02, 0.000e+00, 9.214e+02, 0.000e+00, -2.846e+01, -0.000e+00, 2.275e+00, 0.000e+00
3.550e-02, -2.495e-02, 0.000e+00, 9.204e+02, 0.000e+00, -2.296e+01, -0.000e+00, 1.783e+00, 0.000e+00
3.600e-02, -1.968e-02, 0.000e+00, 9.195e+02, 0.000e+00, -1.810e+01, -0.000e+00, 1.353e+00, 0.000e+00
3.650e-02, -1.420e-02, 0.000e+00, 9.187e+02, 0.000e+00, -1.305e+01, -0.000e+00, 9.124e-01, 0.000e+00
3.700e-02, -7.947e-03, 0.000e+00, 9.178e+02, 0.000e+00, -7.293e+00, -0.000e+00, 4.157e-01, 0.000e+00
3.750e-02, -1.371e-03, 0.000e+00, 9.167e+02, 0.000e+00, -1.257e+00, -0.000e+00, -9.919e-02, 0.000e+00
3.800e-02, 3.898e-03, 0.000e+00, 9.159e+02, 0.000e+00, 3.570e+00, -0.000e+00, -5.066e-01, 0.000e+00
3.850e-02, 1.083e-02, 0.000e+00, 9.146e+02, 0.000e+00, 9.908e+00, -0.000e+00, -1.035e+00, 0.000e+00
3.900e-02, 1.544e-02, 0.000e+00, 9.138e+02, 0.000e+00, 1.411e+01, -0.000e+00, -1.381e+00, 0.000e+00
3.950e-02, 2.006e-02, 0.000e+00, 9.128e+02, 0.000e+00, 1.831e+01, -0.000e+00, -1.724e+00, 0.000e+00
4.000e-02, 2.503e-02, 0.000e+00, 9.116e+02, 0.000e+00, 2.282e+01, -0.000e+00, -2.085e+00, 0.000e+00
