 # Time,     Mach,      alfa,      beta,     Clp,     Cm_alfa,     Cm_p_alfa,     Cm_q,     Cn_beta,     Cn_r 
3.500e-01, 2.280e+00, 9.368e-02, 1.026e-01, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
3.600e-01, 2.278e+00, 8.441e-02, 9.879e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
3.700e-01, 2.277e+00, 1.128e-01, 1.058e-01, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
3.800e-01, 2.275e+00, 1.465e-01, 5.834e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
3.900e-01, 2.273e+00, 1.317e-01, 1.757e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
4.000e-01, 2.271e+00, 1.252e-01, 2.198e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
4.100e-01, 2.270e+00, 1.480e-01, 3.948e-03, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
4.200e-01, 2.268e+00, 1.418e-01, -5.214e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
4.300e-01, 2.266e+00, 1.082e-01, -6.822e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
4.400e-01, 2.265e+00, 1.067e-01, -6.190e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
4.500e-01, 2.263e+00, 1.093e-01, -9.217e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
4.600e-01, 2.261e+00, 7.111e-02, -1.246e-01, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
4.700e-01, 2.260e+00, 4.406e-02, -1.132e-01, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
4.800e-01, 2.258e+00, 4.651e-02, -1.098e-01, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
4.900e-01, 2.256e+00, 2.796e-02, -1.357e-01, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
5.000e-01, 2.255e+00, -1.140e-02, -1.358e-01, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
5.100e-01, 2.253e+00, -2.270e-02, -1.133e-01, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
5.200e-01, 2.251e+00, -2.106e-02, -1.145e-01, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
5.300e-01, 2.250e+00, -4.657e-02, -1.245e-01, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
5.400e-01, 2.248e+00, -7.510e-02, -1.059e-01, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
5.500e-01, 2.247e+00, -7.284e-02, -8.312e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
5.600e-01, 2.245e+00, -7.370e-02, -8.534e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
5.700e-01, 2.243e+00, -9.877e-02, -8.116e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
5.800e-01, 2.242e+00, -1.109e-01, -5.372e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
5.900e-01, 2.240e+00, -9.943e-02, -3.681e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
6.000e-01, 2.239e+00, -1.023e-01, -3.790e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
6.100e-01, 2.237e+00, -1.206e-01, -2.233e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
6.200e-01, 2.236e+00, -1.172e-01, 4.209e-03, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
6.300e-01, 2.234e+00, -1.003e-01, 1.352e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
6.400e-01, 2.233e+00, -1.043e-01, 1.466e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
6.500e-01, 2.231e+00, -1.119e-01, 3.479e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
6.600e-01, 2.230e+00, -9.480e-02, 5.689e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
6.700e-01, 2.228e+00, -7.855e-02, 5.691e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
6.800e-01, 2.227e+00, -8.204e-02, 6.138e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
6.900e-01, 2.225e+00, -7.628e-02, 8.271e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
7.000e-01, 2.223e+00, -5.132e-02, 9.101e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
7.100e-01, 2.222e+00, -3.924e-02, 8.433e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
7.200e-01, 2.221e+00, -3.968e-02, 9.092e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
7.300e-01, 2.219e+00, -2.372e-02, 1.051e-01, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
7.400e-01, 2.218e+00, 1.364e-03, 1.002e-01, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
7.500e-01, 2.216e+00, 8.747e-03, 8.884e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
7.600e-01, 2.215e+00, 1.239e-02, 9.488e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
7.700e-01, 2.213e+00, 3.560e-02, 9.700e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
7.800e-01, 2.212e+00, 5.326e-02, 7.844e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
7.900e-01, 2.210e+00, 5.302e-02, 6.806e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
8.000e-01, 2.209e+00, 6.167e-02, 7.046e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
8.100e-01, 2.207e+00, 8.180e-02, 5.594e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
8.200e-01, 2.206e+00, 8.453e-02, 3.395e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
8.300e-01, 2.205e+00, 7.931e-02, 2.638e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
8.400e-01, 2.203e+00, 8.815e-02, 2.201e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
8.500e-01, 2.202e+00, 9.544e-02, 6.321e-04, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
8.600e-01, 2.200e+00, 8.433e-02, -1.975e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
8.700e-01, 2.199e+00, 7.804e-02, -2.170e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
8.800e-01, 2.198e+00, 8.248e-02, -3.310e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
8.900e-01, 2.196e+00, 7.421e-02, -5.353e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
9.000e-01, 2.195e+00, 5.689e-02, -6.013e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
9.100e-01, 2.193e+00, 5.223e-02, -5.874e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
9.200e-01, 2.192e+00, 4.947e-02, -7.011e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
9.300e-01, 2.191e+00, 3.208e-02, -8.168e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
9.400e-01, 2.189e+00, 1.669e-02, -7.733e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
9.500e-01, 2.188e+00, 1.402e-02, -7.507e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
9.600e-01, 2.186e+00, 4.479e-03, -8.337e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
9.700e-01, 2.185e+00, -1.342e-02, -8.278e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
9.800e-01, 2.184e+00, -2.203e-02, -7.266e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
9.900e-01, 2.182e+00, -2.360e-02, -7.015e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
1.000e+00, 2.181e+00, -3.442e-02, -7.246e-02, -1.050e-02, 3.013e+00, 3.880e-01, -1.510e+01, 0.000e+00, 0.000e+00
